UF;Protocolo;Descrição;Projeto;Ação;Início do Atendimento;Fim do Atendimento;Instrumento
SC;SC0083442;Declaração Anual;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 14:49;08/06/2020 14:50;Orientação Técnica Presencial
SC;SC0083447;A contribuinte compareceu a Sala do Empreendedor para consultar a última declaração anual feita e realizar a refente a 2019.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 14:52;08/06/2020 14:57;Orientação Técnica Presencial
SC;SC0083452;O contribuinte compareceu a Sala do Empreendedor para realizar emissão de guias DAS que estavam em atraso desde 2019.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 14:57;08/06/2020 14:58;Orientação Técnica Presencial
SC;SC0083461;EMISSÃO DE NOTAS FISCAIS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 15:05;08/06/2020 15:22;Informação Presencial
SC;SC0083479;Cliente solicitou envio DASN e guiasd DAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 15:19;08/06/2020 15:22;Orientação Técnica Presencial
SC;SC0083518;Auxílio no Requerimento de Nota Fiscal;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 15:44;08/06/2020 15:44;Orientação Técnica Presencial
SC;SC0083523;Viabilidade;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 15:46;08/06/2020 15:46;Orientação Técnica Presencial
SC;SC0083525;Cliente solicitou Inscrição Estadual.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 15:48;08/06/2020 15:51;Orientação Técnica Presencial
SC;SC0083547;Declaração Anual;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 16:05;08/06/2020 16:06;Orientação Técnica Presencial
SC;SC0083548;ABERTURA DE MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 16:06;08/06/2020 16:09;Informação Presencial
SC;SC0083568;at;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 16:21;08/06/2020 16:22;Orientação Técnica Presencial
SC;SC0083572;REGIN;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 16:24;08/06/2020 16:25;Informação Presencial
SC;SC0083582;REGIN;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 16:33;08/06/2020 16:34;Informação Presencial
SC;SC0083591;DECLARAÇÃO  EMISSÃO DE GUIAS DAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 16:40;08/06/2020 16:42;Informação Presencial
SC;SC0083596;at;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 16:43;08/06/2020 16:44;Orientação Técnica Presencial
SC;SC0083656;Viabilidade;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 17:28;08/06/2020 17:29;Orientação Técnica Presencial
SC;SC0083658;Viabilidade;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 17:30;08/06/2020 17:30;Orientação Técnica Presencial
SC;SC0083663;Contribuinte buscou informações para emissão de alvará de funcionamento. Possui seu MEI aberto desde 2012. Foi orientado a buscar a Central do Cidadão.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 17:35;08/06/2020 17:42;Orientação Técnica Presencial
SC;SC0083680;Viabilidade;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 17:52;08/06/2020 17:52;Orientação Técnica Presencial
SC;SC0083685;O contribuinte compareceu a sala do empreendedor para enviar a declaração anual, e emitir as guias DAS do MEI.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 17:58;08/06/2020 17:59;Orientação Técnica Presencial
SC;SC0083686;at;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;08/06/2020 18:02;08/06/2020 18:04;Orientação Técnica Presencial
SC;SC0083692;ATENDIMENTO PROGRAMA JURO ZERO - ME;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 06:45;09/06/2020 06:47;Informação Presencial
SC;SC0083693;ATENDIMENTO PROGRAMA JURO ZERO - MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 06:47;09/06/2020 06:52;Informação Presencial
SC;SC0083694;ATENDIMENTO PROGRAMA JURO ZERO  - MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 06:52;09/06/2020 06:57;Informação Presencial
SC;SC0083695;ATENDIMENTO PROGRAMA JURO ZERO  - ME;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 06:58;09/06/2020 07:02;Informação Presencial
SC;SC0083696;ATENDIMENTO PROGRAMA JURO ZERO  - MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:03;09/06/2020 07:06;Informação Presencial
SC;SC0083697;EMISSÃO DE NOTA FISCAL DE SERVIÇO AVULSA.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:13;09/06/2020 07:14;Informação Presencial
SC;SC0083698;EMISSÃO DE NOTA FISCAL DE SERVIÇO AVULSA.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:14;09/06/2020 07:15;Informação Presencial
SC;SC0083699;EMISSÃO DE NOTA FISCAL DE SERVIÇO AVULSA.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:21;09/06/2020 07:22;Informação Presencial
SC;SC0083700;EMISSÃO DE NOTA FISCAL DE SERVIÇO AVULSA.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:22;09/06/2020 07:23;Informação Presencial
SC;SC0083701;EMISSÃO DE NOTA FISCAL DE SERVIÇO AVULSA.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:23;09/06/2020 07:25;Informação Presencial
SC;SC0083702;EMISSÃO DE NOTA FISCAL DE SERVIÇO AVULSA.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:25;09/06/2020 07:26;Informação Presencial
SC;SC0083703;EMISSÃO DE NOTA FISCAL DE SERVIÇO AVULSA.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:26;09/06/2020 07:27;Informação Presencial
SC;SC0083704;EMISSÃO DE NOTA FISCAL DE SERVIÇO AVULSA.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:27;09/06/2020 07:28;Informação Presencial
SC;SC0083705;EMISSÃO DE NOTA FISCAL DE SERVIÇO AVULSA.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:28;09/06/2020 07:29;Informação Presencial
SC;SC0083706;EMISSÃO DE NOTA FISCAL DE SERVIÇO AVULSA.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:29;09/06/2020 07:29;Informação Presencial
SC;SC0083707;EMISSÃO DE NOTA FISCAL DE SERVIÇO AVULSA.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:30;09/06/2020 07:31;Informação Presencial
SC;SC0083708;"• Preenchimento da FAC e impressão de documentos para cadastro 
Foram impressos para o contribuinte o CNPJ, CCMEI, DAS, bem como foi preenchida a FAC municipal, sendo realizado o cadastro junto ao município, bem como a impressão do Alvará de Funcionamento. Além da entrega do alvará contribuinte foi informado sobre a necessidade de realizar a declaração anual até maio do ano corrente, da necessidade de emissão de guias no portal do EI (DAS) e que deveria retornar anualmente, no início do ano, na Prefeitura para verificar se a lei de isenção das taxas para EI continua em vigor.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:30;09/06/2020 07:33;Informação Presencial
SC;SC0083709;"Preenchimento da FAC e impressão de documentos para cadastro 
	Foram impressos para o contribuinte o CNPJ, CCMEI, DAS, bem como foi preenchida a FAC 	municipal, sendo realizado o cadastro junto ao município, bem como a impressão do Alvará de 	Funcionamento. Além da entrega do alvará contribuinte foi informado sobre a necessidade de realizar a 	declaração anual até maio do ano corrente, da necessidade de emissão de guias no portal do EI (DAS) e 	que deveria retornar anualmente, no início do ano, na Prefeitura para verificar se a lei de isenção das 	taxas para EI continua em vigor.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:32;09/06/2020 07:36;Informação Presencial
SC;SC0083710;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA REALIZAR PARCELAMENTO, RETIRAR PRIMEIRA PARCELA, E IMPRIMIR GUIA DAS DE 2020;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:35;09/06/2020 07:38;Orientação Técnica Presencial
SC;SC0083711;"• Declaração Anual de Faturamento e Emissão de Guia
Realizada a Declaração anual de faturamento do site do MEI conforme valores informados pelo contribuinte, bem como a emissão da DAS de pagamento para o ano.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:35;09/06/2020 08:01;Informação Presencial
SC;SC0083712;"Preenchimento da FAC e impressão de documentos para alteração.
	Foi realizada alteração junto ao Portal do Empreendedor, sendo impressos para a contribuinte:
            (  X) CNPJ,
            (  X) CCMEI,
            (  ) DAS, 
            (  X) FAC municipal com a alteração do cadastro junto município;
            ( X )Alvará de Funcionamento:
                    (  X ) Alteração de Endereço; (  ) Alteração/Inclusão de Atividade Econômica
            (  )  Auto Declaração Cfe  Decreto 442/2018.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:36;09/06/2020 07:38;Informação Presencial
SC;SC0083713;"Preenchimento da FAC e impressão de documentos para cadastro 
	Foram impressos para o contribuinte o CNPJ, CCMEI, DAS, bem como foi preenchida a FAC 	municipal, sendo realizado o cadastro junto ao município, bem como a impressão do Alvará de 	Funcionamento. Além da entrega do alvará contribuinte foi informado sobre a necessidade de realizar a 	declaração anual até maio do ano corrente, da necessidade de emissão de guias no portal do EI (DAS) e 	que deveria retornar anualmente, no início do ano, na Prefeitura para verificar se a lei de isenção das 	taxas para EI continua em vigor.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:38;09/06/2020 07:43;Informação Presencial
SC;SC0083715;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA SAIR DA INFORMALIDADE, FORMALIZANDO-SE;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:41;09/06/2020 07:43;Orientação Técnica Presencial
SC;SC0083717;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA EMITIR NOTA DE SERVIÇO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:44;09/06/2020 07:46;Orientação Técnica Presencial
SC;SC0083719;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA EMITIR NOTA DE SERVIÇO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:47;09/06/2020 07:48;Orientação Técnica Presencial
SC;SC0083720;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA EMITIR NOTA DE PRODUTO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:48;09/06/2020 07:50;Orientação Técnica Presencial
SC;SC0083721;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR GUIA DAS ATUALIZADA;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:51;09/06/2020 07:54;Orientação Técnica Presencial
SC;SC0083722;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR GUIA DAS, REALIZAR DECLARAÇÃO ANUAL E EMITIR NOTA DE SERVIÇO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 07:54;09/06/2020 07:59;Orientação Técnica Presencial
SC;SC0083725;CLIENTE BUSCOU A SALA DO EMPREENDEDOR, PARA REALIZAR CADASTRO NO BETHA E EMITIR NOTA DE SERVIÇO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:00;09/06/2020 08:07;Orientação Técnica Presencial
SC;SC0083730;ATENDIMENTO PROGRAMA JURO ZERO  - ME;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:05;09/06/2020 08:14;Informação Presencial
SC;SC0083733;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR GUIA DAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:07;09/06/2020 08:09;Orientação Técnica Presencial
SC;SC0083734;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA EMITIR NOTA DE SERVIÇO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:09;09/06/2020 08:12;Orientação Técnica Presencial
SC;SC0083736;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA EMITIR NOTA DE SERVIÇO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:13;09/06/2020 08:15;Orientação Técnica Presencial
SC;SC0083737;ATENDIMENTO PROGRAMA JURO ZERO  - MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:15;09/06/2020 08:18;Informação Presencial
SC;SC0083738;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR GUIA DAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:15;09/06/2020 08:22;Orientação Técnica Presencial
SC;SC0083739;ATENDIMENTO PROGRAMA JURO ZERO  - MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:18;09/06/2020 08:22;Informação Presencial
SC;SC0083743;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR GUIA DAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:22;09/06/2020 08:24;Orientação Técnica Presencial
SC;SC0083744;ATENDIMENTO PROGRAMA JURO ZERO  - ME;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:22;09/06/2020 08:43;Informação Presencial
SC;SC0083746;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR GUIA DAS, REALIZAR DECLARAÇÃO DENTRO DO PRAZO E FORA DO PRAZO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:25;09/06/2020 08:29;Orientação Técnica Presencial
SC;SC0083749;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR GUIA DAS E EMITIR NOTA DE SERVIÇO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:29;09/06/2020 08:34;Orientação Técnica Presencial
SC;SC0083752;"• Declaração Anual de Faturamento.
Realizada a Declaração anual de faturamento do site do MEI conforme valores informados pelo contribuinte.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:32;09/06/2020 08:34;Informação Presencial
SC;SC0083753;"• Preenchimento do pedido de Viabilidade - Abertura
Além de serem prestados os esclarecimentos sobre os limites/exigências para abertura e as vantagens que possuem os MEI,  foi realizada o protocolo de viabilidade de abertura no sistema REGIN, sendo solicitado ao contribuinte que contato a Sala do Empreendedor em uma semana para verificar seu resultado.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:34;09/06/2020 09:02;Informação Presencial
SC;SC0083754;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR GUIA DAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:34;09/06/2020 08:36;Orientação Técnica Presencial
SC;SC0083757;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA CRIAR CADASTRO NO BETHA E EMITIR NOTA DE SERVIÇO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:39;09/06/2020 08:42;Orientação Técnica Presencial
SC;SC0083759;ATENDIMENTO PROGRAMA JURO ZERO  - ME;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:44;09/06/2020 08:51;Informação Presencial
SC;SC0083762;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR GUIA DAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:45;09/06/2020 08:47;Orientação Técnica Presencial
SC;SC0083770;ATENDIMENTO PROGRAMA JURO ZERO  - MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:55;09/06/2020 08:57;Informação Presencial
SC;SC0083775;ATENDIMENTO PROGRAMA JURO ZERO  - MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 08:58;09/06/2020 09:04;Informação Presencial
SC;SC0083776;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:01;09/06/2020 09:14;Informação Presencial
SC;SC0083780;"• Preenchimento do pedido de Viabilidade - Abertura
Além de serem prestados os esclarecimentos sobre os limites/exigências para abertura e as vantagens que possuem os MEI,  foi realizada o protocolo de viabilidade de abertura no sistema REGIN, sendo solicitado ao contribuinte que contato a Sala do Empreendedor em uma semana para verificar seu resultado.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:03;09/06/2020 09:53;Informação Presencial
SC;SC0083786;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA EMITIR NOTA DE SERVIÇO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:11;09/06/2020 09:13;Orientação Técnica Presencial
SC;SC0083788;ATENDIMENTO PROGRAMA JURO ZERO  - MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:14;09/06/2020 09:24;Informação Presencial
SC;SC0083792;Consulta auxilio emergencial.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:15;09/06/2020 09:19;Orientação Técnica Presencial
SC;SC0083797;Realizada abertura do MEI. Feita orientação sobre direitos e deveres do MEI (Micro Empreendedor Individual).;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:17;09/06/2020 10:20;Consultoria Presencial
SC;SC0083800;Pedido de Viabilidade, para abertura do MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:21;09/06/2020 09:23;Orientação Técnica Presencial
SC;SC0083803;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:22;09/06/2020 09:24;Informação Presencial
SC;SC0083805;ATENDIMENTO PROGRAMA JURO ZERO  - MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:26;09/06/2020 09:54;Informação Presencial
SC;SC0083816;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:33;09/06/2020 09:37;Informação Presencial
SC;SC0083820;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:38;09/06/2020 09:41;Informação Presencial
SC;SC0083825;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:41;09/06/2020 09:44;Informação Presencial
SC;SC0083826;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA EMITIR NOTA DE SERVIÇO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:41;09/06/2020 09:43;Orientação Técnica Presencial
SC;SC0083830;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR GUIA DAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:43;09/06/2020 09:45;Orientação Técnica Presencial
SC;SC0083834;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:44;09/06/2020 09:47;Informação Presencial
SC;SC0083837;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR GUIA DAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;09/06/2020 09:45;09/06/2020 09:47;Orientação Técnica Presencial
